,rxn_id,rxn_smiles,G_r,DG_TS,DG_TS_tunn
35,296327,[CH3:1][N:2]1[O:3][CH2:4][C:5]([CH3:6])([CH3:7])[C:8]1=[O:9].[CH3:10][O:11][C:12](=[O:13])[C:14]12[CH:15][C:16]([CH3:17])([CH2:18]1)[CH2:19]2>>[CH3:1][N:2]1[O:3][CH:4][C:5]([CH3:6])([CH3:7])[C:8]1=[O:9].[CH3:10][O:11][C:12](=[O:13])[C:14]12[CH2:15][C:16]([CH3:17])([CH2:18]1)[CH2:19]2,-11.047572316062158,17.179067729231026,15.641050792079987
36,437477,[CH3:1][C@H:2]1[CH2:3][O:4]1.[CH3:5][CH2:6][O:7][C@@H:8]1[CH2:9][C@@H:10]1[C:11]([CH3:12])[OH:13]>>[CH3:1][C:2]1[CH2:3][O:4]1.[CH3:5][CH2:6][O:7][C@@H:8]1[CH2:9][C@@H:10]1[C@H:11]([CH3:12])[OH:13],12.519885843578631,29.450798746712973,27.897564853624623
37,192956,[CH3:1][C:2](=[O:3])[CH2:4][c:5]1[cH:6][c:7]([CH3:8])[n:9][o:10]1.[CH3:11][N:12]1[CH2:13][C:14]([CH3:15])([CH3:16])[C:17](=[O:18])[N:19]1>>[CH3:1][C:2](=[O:3])[CH:4][c:5]1[cH:6][c:7]([CH3:8])[n:9][o:10]1.[CH3:11][N:12]1[CH2:13][C:14]([CH3:15])([CH3:16])[C:17](=[O:18])[NH:19]1,7.125825477407087,23.521814504541435,22.79127431718096
38,1678776,[CH3:1][CH2:2][C@H:3]([CH2:4][C:5]#[N:6])[N:7]=[C:8]=[O:9].[CH3:10][C@:11]12[CH:12][C@H:13]([CH2:14][NH:15]1)[NH:16][CH2:17]2>>[CH3:1][CH2:2][C:3]([CH2:4][C:5]#[N:6])[N:7]=[C:8]=[O:9].[CH3:10][C@:11]12[CH2:12][C@H:13]([CH2:14][NH:15]1)[NH:16][CH2:17]2,-13.655520585350684,14.039282597516117,13.32390120830198
39,544157,[OH:1][CH:2]1[CH2:3][O:4][CH2:5][CH2:6][O:7][CH2:8]1.[CH3:9][C:10]#[C:11][C@H:12]([O:13])[CH2:14][CH2:15][CH2:16][CH3:17]>>[O:1][CH:2]1[CH2:3][O:4][CH2:5][CH2:6][O:7][CH2:8]1.[CH3:9][C:10]#[C:11][C@H:12]([OH:13])[CH2:14][CH2:15][CH2:16][CH3:17],0.7927118131245847,17.985477862243346,16.058901947893716
40,1487636,[NH2:1][C@H:2]1[CH2:3][C@@H:4]([NH2:5])[C@H:6]([OH:7])[C@@H:8]1[OH:9].[CH:10]#[C:11][CH2:12][C:13]([NH2:14])[CH2:15][C:16]#[CH:17]>>[NH2:1][C:2]1[CH2:3][C@@H:4]([NH2:5])[C@H:6]([OH:7])[C@@H:8]1[OH:9].[CH:10]#[C:11][CH2:12][CH:13]([NH2:14])[CH2:15][C:16]#[CH:17],-4.2687161971767775,16.687332903424345,15.321560365212756
41,870985,[CH:1]1=[CH:2][C@@H:3]2[CH2:4][C@@H:5]2[NH:6]1.[O:7]=[C:8]1[NH:9][CH2:10][c:11]2[cH:12][n:13][cH:14][c:15][c:16]21>>[CH:1]1=[C:2][C@@H:3]2[CH2:4][C@@H:5]2[NH:6]1.[O:7]=[C:8]1[NH:9][CH2:10][c:11]2[cH:12][n:13][cH:14][cH:15][c:16]21,1.3345195361592397,18.470873468765344,17.22661978061268
42,227184,[CH3:1][CH2:2][CH:3]1[O:4][CH2:5][CH:6]([OH:7])[CH2:8][O:9]1.[CH2:10][n:11]1[n:12][cH:13][c:14]([CH:15]=[O:16])[n:17]1>>[CH2:1][CH2:2][CH:3]1[O:4][CH2:5][CH:6]([OH:7])[CH2:8][O:9]1.[CH3:10][n:11]1[n:12][cH:13][c:14]([CH:15]=[O:16])[n:17]1,4.900061443849566,26.924708637763487,25.2591094337476
43,192849,[CH3:1][O:2][C@@H:3]1[CH2:4][C:5]2=[C:6]1[CH2:7][CH2:8]2.[CH3:9][O:10][C:11]1=[N:12][O:13][CH2:14][CH:15]1>>[CH3:1][O:2][C@@H:3]1[CH:4][C:5]2=[C:6]1[CH2:7][CH2:8]2.[CH3:9][O:10][C:11]1=[N:12][O:13][CH2:14][CH2:15]1,6.31065537758062,29.53709884704337,27.45972264481509
44,120298,[cH:1]1[cH:2][n:3]2[cH:4][cH:5][nH:6][c:7]2[n:8]1.[CH2:9][C@@H:10]1[C@H:11]([CH2:12][OH:13])[O:14][CH2:15][N:16]1[CH3:17]>>[cH:1]1[c:2][n:3]2[cH:4][cH:5][n:6][c:7]2[nH:8]1.[CH3:9][C@@H:10]1[C@H:11]([CH2:12][OH:13])[O:14][CH2:15][N:16]1[CH3:17],22.10806621459052,33.12702408956333,33.09689321508397
45,757271,[OH:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[o:7][cH:8][cH:9][c:10]12.[CH3:11][O:12][C:13](=[O:14])[N:15][c:16]1[cH:17][cH:18][cH:19][o:20]1>>[OH:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[o:7][cH:8][c:9][c:10]12.[CH3:11][O:12][C:13](=[O:14])[NH:15][c:16]1[cH:17][cH:18][cH:19][o:20]1,33.31686423737706,43.49502470754808,42.790685592798056
