,rxn_id,G_r,DG_TS,DG_TS_tunn,dG_rxn,dG_forward,dG_reverse,fr_dG_rxn,fr_dG_forward,fr_dG_reverse,s_prod0,q_reac1,s_reac1,qH_reac0,qH_prod1,q_reac0,q_prod1,q_prod0,BV_reac1,BV_prod0
1040,875813,7.379704697313545,20.48913498597696,19.557876540752485,2.373216529645873,104.50218675393673,102.12897022429085,1.5615242188302716,134.4052428862057,132.84371866737544,0.8565305,0.09768001,0.98691654,0.16921926,0.15211825,0.048868727,0.013821678,0.14199686,0.41470361970545805,0.36507893325642227
617,437368,-1.7411190688909195,23.26628015690586,21.52120661130637,-1.0486254967474622,87.88031401863671,88.92893951538417,0.1830423555481957,132.50998707963566,132.32694472408747,1.0210217,-0.24845994,1.0133731,0.14240004,0.14772446,-0.31556597,-0.28815863,-0.26894742,0.42816590790880754,0.46162706589055713
1263,265823,-30.445714847436623,8.248356401066232,7.596115814012205,-31.162115991336208,69.32151707653891,100.48363306787512,-8.623043407028874,127.53005416772432,136.1530975747532,0.32410204,0.0090747,0.99505055,0.14994395,0.12935968,-0.21069062,0.055573687,-0.16016503,0.34392467325375414,0.4287389620696922
329,206464,-10.761659979812473,17.12012452343542,15.405323356263102,-10.883674135240767,81.11352492005284,91.9971990552936,-3.015182692374708,125.5579671934428,128.57314988581751,0.8732882,-0.33624476,1.0084559,0.14098078,0.23802972,-0.13429129,-0.5561503,-0.10548607,0.36789728493727947,0.3980447101819513
480,1511634,0.2890091811217006,25.009962825138253,22.939866189617728,2.4700129154166888,83.72714933375435,81.25713641833767,1.6309196283592797,128.04931219726404,126.41839256890476,0.9379403,-0.11246077,0.9112322,0.1356396,0.13003097,-0.04549741,-0.15268798,0.021990707,0.44734933295336987,0.5954876032678059
498,494885,21.850351933730497,35.54719210946666,34.94537894252188,22.209538034407558,100.67580919151092,78.46627115710336,-0.4663871937725901,130.667908119458,131.13429531323058,1.0034132,-0.39832056,0.7106565,0.15842102,0.13924009,-0.10031671,-0.44667238,0.043397687,0.2366312473414272,0.4477954450903104
1405,1167971,17.080856993548768,29.96951907454409,29.298130786927004,17.030126051842586,95.14526204219246,78.11513599034987,8.433331819913406,133.26153117455064,124.82819935463723,0.8733501,0.061407194,0.7487031,0.13812545,0.14133993,-0.030462567,-0.11162169,0.0035613019,0.5665091015628233,0.46709199541586754
1294,753312,9.261923415972994,24.814080645256738,23.47446535000577,5.626542661013346,99.69900784875989,94.07246518774654,-8.514943653617877,130.7602063242118,139.27514997782967,0.8759224,-0.4155233,1.042951,0.13965394,0.14550795,0.036158107,-0.40011796,0.111118786,0.32829125758254374,0.40106880651294524
93,410630,-8.058050164457438,15.09705540178567,14.0334821585969,-10.393345161017919,87.14612756486368,97.5394727258816,-3.9180880428151,127.08254062927779,131.0006286720929,0.24920434,-0.2001234,0.88325536,0.13854098,0.32388878,-0.14881065,-0.45588544,0.10277661,0.39561165099983586,0.5077145823728862
809,109615,4.893106480451055,21.810772640109445,20.787179245488325,2.4859331141357472,87.42335619985269,84.93742308571694,3.035839909629118,132.69721158039516,129.66137167076604,1.0628303,-0.2323235,0.8864056,0.15746574,0.161129,-0.3105588,-0.29032972,-0.21874365,0.45796743847734706,0.47088881850704556
433,621159,-0.3734529808596541,24.3286094205622,22.17560226770267,-0.172267330126175,87.78630517946903,87.9585725095952,-1.5023561644127597,130.49587614620938,131.99823231062214,0.96664435,-0.22783807,0.94089776,0.13753957,0.14099787,-0.25199217,-0.243704,-0.2701005,0.22141855540236852,0.2788035825137729
1107,633207,-5.908149287177449,21.745093632679133,19.933449712286805,-5.438861528579878,80.03253264704253,85.47139417562241,-2.672066778794843,123.76085229449536,126.43291907329021,0.75190854,-0.08980558,0.9274061,0.15197636,0.14100403,-0.09623965,-0.118423134,-0.014881671,0.5126673429966626,0.43709697459824887
43,192849,6.31065537758062,29.53709884704337,27.45972264481509,8.507927201094958,85.87433532544459,77.36640812434963,4.838357996184612,127.11785185534481,122.2794938591602,0.6056852,-0.24707106,0.5244733,0.1366987,0.160499,-0.26183543,-0.30754802,-0.29329154,0.4194443262751579,0.42950653407897
860,499913,-1.2467782293341807,17.63662470502822,16.45053155133942,0.17740806877779391,82.50993432256497,82.33252625378718,1.4227108989909425,133.07154357785163,131.64883267886069,0.799283,-0.34951463,0.78653866,0.14581923,0.1524291,-0.48742753,-0.47300556,-0.35395795,0.2926411622730846,0.29051512630990145
1323,920793,-1.1423055240744555,21.789639223346704,19.63566598892652,0.09225038683023001,85.72358379550963,85.6313334086794,2.4539607057735395,125.03650258728689,122.58254188151335,0.85885966,0.061657503,0.86048734,0.13020228,0.13284019,-0.040958285,0.065326944,0.012304813,0.39916190610345853,0.4007250019403088
710,232637,-10.102359710927932,15.061121830410103,13.959864080320765,-10.778631717557047,71.20470397376609,81.98333569132313,-20.194449686332348,106.00049812418271,126.19494781051506,0.7614235,-0.31487817,0.3784484,0.22387327,0.3496458,-0.26897204,-0.45282805,-0.1857768,0.36647802368429083,0.45190739491457566
1474,788505,-14.50291968612823,12.112153225847818,12.101959793902626,-15.517425842191727,86.41171183919496,101.92913768138669,-0.2683203165469479,129.6668603613429,129.93518067788986,0.978875,-0.06413421,0.96133894,0.13270503,0.16774765,-0.10210706,-0.1705052,-0.113998175,0.4633598440641208,0.573631481764163
1440,94366,-2.787644417848071,22.723347870234324,21.068115364533742,-0.2528364190424526,88.17233489772043,88.42517131676288,-0.5882199240163857,131.5672688468229,132.1554887708393,1.0111929,-0.20920329,1.0191284,0.15118815,0.1459035,-0.2938575,-0.26366398,-0.23380509,0.4440454559548207,0.43555384434589484
765,308255,2.553430629425044,24.768418244130647,23.051768660657245,-0.5660386558273842,91.72293517935918,92.28897383518657,-0.1461950761467108,137.4628230506942,137.6090181268409,1.0546216,-0.41100916,1.0480075,0.1451963,0.1398375,-0.4602495,-0.4196158,-0.42208543,0.29608106214603697,0.3249133752828599
885,552161,-0.2066227185097182,18.024552741627662,16.70009518783479,-2.7134223682349727,102.22295908104562,104.93638144928059,7.210463859816031,135.57731758267283,128.3668537228568,0.99015814,0.1368142,0.9397245,0.16459818,0.16747394,-0.21795271,-0.014496765,-0.0048532626,0.4581561369861471,0.5595516510513701
556,329913,-9.258561126472111,20.36083882873654,18.97386020144347,-10.958017387898266,77.02277556487027,87.98079295276854,-7.09315228655467,125.47422978593474,132.5673820724894,0.7368851,-0.19561638,1.0650787,0.16940632,0.15338114,-0.3343697,-0.29975563,-0.16488963,0.5101357627303238,0.4754220393717928
1437,494224,0.6783413221041187,21.513270673990966,19.97342335925285,0.775321828339429,88.48866385627525,87.71334202793582,-1.3191368027186172,130.67096822571017,131.9901050284288,1.0235852,-0.18438277,1.004917,0.16680479,0.13820285,-0.31822157,-0.2340368,-0.23216897,0.5340025833437185,0.4969090628392514
69,1734548,-0.0713563777281934,22.77275239633178,21.159553128976565,-0.21651154746142254,81.61970941307922,81.83622096054064,2.1837113222460545,123.1909705072109,121.00725918496485,0.8392669,0.033468463,0.23589331,0.15872075,0.1526344,-0.1781707,-0.06597639,0.017892022,0.48183013752392834,0.6726584129194411
509,1901319,-3.0006453734341227,20.32912158564041,18.75758884377164,-4.467822482693009,84.66439811938392,89.13222060207693,-3.9930501456293825,127.53113120512091,131.5241813507503,0.9932693,-0.34595877,1.022109,0.14015678,0.13473652,-0.2150359,-0.2737809,-0.15594527,0.463706547136996,0.647033459236367
340,730736,-1.3761561065530354,19.98044798049349,18.304522361812943,-1.8867310147933836,99.46486445115642,101.3515954659498,-0.15973754636476656,134.89703496207989,135.05677250844465,1.0032744,-0.009354173,1.0550629,0.13249853,0.14755632,0.00016699362,-0.20372161,-0.014069305,0.4317495934988063,0.4098149164954362
221,505428,13.906069374841714,33.598837750705734,31.632557126594847,15.51511997691071,85.44924735186511,69.9341273749544,6.318519389956435,124.27380710517642,117.95528771521998,0.9181448,-0.038738176,0.58771944,0.12909822,0.1286748,-0.05643754,-0.11136749,-0.08603518,0.4247051879801903,0.3717826868100797
1053,375226,-0.4601129587894852,17.185248952751703,15.066234018399536,-0.4041180087729117,96.41874963159239,96.8228676403653,-2.0942827171297154,131.88172926543427,133.976011982564,0.8798013,-0.20561437,0.9024076,0.32979894,0.31757867,-0.47934154,-0.45429155,-0.2482531,0.31283733670453895,0.4065880535976433
1138,543014,-0.887042881966166,21.69182302249908,20.05508054103345,0.013269373888590508,88.69641574493365,88.68314637104505,-0.5832112501065296,130.8756383322114,131.45884958231792,1.00676,-0.22002937,1.0294503,0.15125647,0.15829816,-0.32178083,-0.309203,-0.27574465,0.5363997044737406,0.4903562854054486
803,826081,-1.7555533381898336,18.89068324382536,17.185591635479906,-2.0742659601007176,83.74405866191324,85.81832462201396,7.597031782125029,127.47848387711434,119.88145209498931,0.88258314,-0.17940013,0.9033666,0.15074497,0.2266555,-0.21207908,-0.34894785,-0.1817911,0.46062068873636725,0.422079744335214
508,884978,1.468369568364479,18.03253127045972,16.76980047841305,-1.578356108288915,101.94406769896,103.52242380724891,-1.6259724565849183,135.60763663540294,137.23360909198786,1.0522339,0.046769034,1.0534003,0.13591772,0.1454426,-0.14647388,-0.16969195,0.035459958,0.43208615461323524,0.43156288317128755
1358,356034,-7.179573894896107,16.541329553465726,15.547852181864478,-7.588938659908649,83.35248855675171,90.94142721666036,-0.048838695764260365,136.3298727126927,136.37871140845695,0.6823561,-0.40294123,1.0721248,0.1645158,0.13653655,-0.4618507,-0.42797014,-0.37339485,0.2501505449675845,0.26558057974631916
176,29334,17.339130369170125,31.40748336072387,30.70309966468628,17.70591653310524,99.73419792962791,82.02828139652267,6.718107764358109,132.80410829203447,126.08600052767636,1.0111005,-0.4148302,0.8447134,0.14312258,0.14367194,-0.1380402,-0.39188525,0.018125927,0.38282284245119264,0.4685179234986443
804,370258,-1.2349638991870864,24.35046777184385,22.46955656402257,-1.0575839279738375,87.57583883777058,88.63342276574441,-0.8769769501613496,131.03880349758904,131.9157804477504,1.0340185,-0.1917521,1.0264575,0.1537871,0.1432521,-0.28991193,-0.25846907,-0.20300663,0.42877796616539066,0.4758155317221252
168,287141,-16.261964518096594,22.19551217561422,20.178769029026583,-19.603789846516577,66.15637964364805,85.76016949016463,-4.689135814931575,119.95422712186452,124.6433629367961,0.4469354,-0.08136953,0.89985853,0.15783186,0.11959961,-0.0936974,-0.088675655,-0.012842637,0.41481467861826726,0.6395485598683638
1309,831808,-6.60876298699384,20.43267040838332,18.63781972053869,-3.0765375173903777,86.97018031564133,90.0467178330317,1.168285564901879,132.23064138026828,131.0623558153664,1.0984095,-0.052048776,0.94960237,0.15266143,0.18366559,-0.32773837,-0.15883322,-0.23645182,0.5184632935357529,0.5644511775628616
1390,404017,-8.873816436901484,15.946958509939924,14.420804529307816,-7.655798761851969,97.35463961314301,105.01043837499498,-18.061521127351938,123.52911224807886,141.5906333754308,0.77204436,0.020035962,0.95614946,0.1607208,0.15846209,-0.088921495,-0.101895876,-0.044830937,0.47040204917985806,0.44087362546811204
129,388902,-1.1569814262993054,21.75029863152498,20.045927860408327,-0.9322111141603955,100.95365517788875,101.88586629204914,-0.030112045542466603,137.32770435913878,137.35781640468124,1.009697,-0.15375729,1.0942128,0.11847844,0.16143589,-0.2898374,-0.24706708,-0.17722572,0.37763174021915125,0.34359513220637744
189,155635,7.445399641277858,27.99893553721413,26.451631379847,6.027565499194651,88.38381298053648,82.35624748134182,6.515365224785356,132.09409763923267,125.57873241444732,1.0659348,-0.21147,0.7130345,0.16961311,0.15151155,-0.31156424,-0.17443281,-0.18227957,0.4160075873870517,0.5197494681118346
1376,80519,0.1859927604622616,21.047005626666923,19.494630160673697,1.3176045503160196,100.98465946910183,99.66705491878581,1.261825812781609,138.3630643086327,137.10123849585108,1.0754069,-0.16432859,1.0814924,0.13171998,0.14170712,-0.30672896,-0.29109007,-0.19977732,0.3297472890196788,0.24981542472610663
894,102839,17.264625790823366,29.80101709503181,29.587791673428463,15.570630594165223,102.37207836335634,86.80144776919111,3.998517835477031,136.55056637555958,132.55204854008255,0.99168575,-0.28966665,1.0839448,0.16334495,0.1351686,0.041172996,-0.28667438,0.09396205,0.4079956021731257,0.3833829008316234
197,175374,-0.4294452796712866,18.028028375704853,16.730611342315093,1.203311458616895,98.51127215516556,97.30796069654866,-1.350775901283015,132.9318257266054,134.28260162788843,0.8900717,-0.015113521,1.0053228,0.12905711,0.13311979,-0.15535931,-0.04294787,0.0070819375,0.6299879098862136,0.5014674263785167
290,131435,-15.699902053536803,21.709984885552444,19.650748057732184,-17.09836231101292,68.42081086562068,85.5191731766336,-13.907531143612161,117.24311023718225,131.1506413807944,0.5205108,-0.24689583,0.9857803,0.13663536,0.14283279,-0.21168731,-0.2997034,-0.12479208,0.46908243294784246,0.502920529995324
36,437477,12.519885843578631,29.450798746712973,27.897564853624623,10.266503114001495,91.89776025833986,81.63125714433836,7.788568932627243,130.88810826518912,123.09953933256187,0.8031127,0.11357549,0.859502,0.12014547,0.119165376,0.06573335,0.06407079,0.12300936,0.5265183318100655,0.39973570862471314
232,906399,-2.891006466039047,19.69068894624606,18.178470381377483,-5.282958217080875,81.11408022079098,86.39703843787186,4.302818401320678,133.50939378077038,129.2065753794497,0.7549956,-0.2996565,0.90580577,0.15329011,0.16935599,-0.48867148,-0.35110554,-0.42212352,0.3211122197994657,0.27000112769716084
645,232537,-24.837727668983845,7.461066015748544,6.565680016480572,-25.182219589881655,69.49494286076181,94.67716245064346,-23.915705019774236,108.56959720276035,132.48530222253459,0.5667498,-0.030021848,0.8641095,0.34993118,0.11691968,-0.38412744,-0.07146025,-0.34354833,0.30599960709793794,0.2825826683472278
33,597139,32.27018174758864,43.62314614383215,43.344391104332296,32.130249699554255,102.16676432907488,70.03651462952062,20.135388135612814,141.52201799298567,121.38662985737285,0.8333099,-0.02933693,0.45318085,0.33943805,0.1608434,-0.39681774,-0.13246001,-0.15193655,0.4162696810598937,0.2718260658918035
1112,85435,-5.842200405433833,22.81327196393573,20.25935704708624,-2.8062664430702853,79.800213433398,82.60647987646828,24.461059267919993,129.98004573568252,105.51898646776253,0.43166855,-0.17431407,0.39720544,0.15350519,0.20959188,-0.4969403,-0.19064085,-0.3405117,0.4915787041458354,0.32906295813960856
1459,602978,31.59422735095046,40.58202742758878,40.48036114041314,32.75923190439153,110.75880223885069,77.99957033445916,13.611085600508531,138.94983068217925,125.33874508167072,0.9558772,-0.2527394,0.7480441,0.15823065,0.14903046,-0.12607214,-0.3148839,0.016658923,0.473412501896048,0.41728437953461484
1068,782782,9.41125824696406,22.28525407975425,21.69020650637661,4.3949823807552235,95.68820102867778,91.29321864792256,4.815608206272458,131.983408795924,127.16780058965153,1.0317873,-0.16415623,1.1063101,0.14283593,0.19962217,-0.14981604,-0.3774946,0.0036748783,0.2891331504369109,0.46207830485450957
341,148270,-25.301462194673448,8.961881582672419,8.578548220880542,-23.814143671339195,83.99992399407284,107.81406766541204,-13.304086440965051,128.36271057899964,141.6667970199647,0.7962635,-0.11461111,1.039121,0.15190849,0.13354407,-0.2195943,-0.32220143,-0.18210693,0.43948196558854347,0.45186315229628765
1085,762145,-17.40644914635901,15.873251668157293,14.59951561874768,-18.30188831764228,80.36479863161152,98.6666869492538,-5.327469478983971,126.5479385669666,131.87540804595056,0.7094876,-0.004069405,0.99879473,0.1834017,0.13553396,-0.13813524,-0.13600457,-0.002802185,0.4596060907876659,0.43766066308495166
199,681981,22.08516734140031,33.971764237677775,33.87534388227186,20.90723054703909,108.88088031303968,87.97364976600059,10.800444010155815,143.36523099253918,132.56478698238337,1.0503246,-0.28562552,1.0033652,0.15189952,0.14150593,-0.17162067,-0.2812392,-0.010670998,0.43515795054064393,0.4466590096055613
429,1333225,-17.806047098958192,18.882398155690453,17.305023952863394,-18.294673614870185,61.897437004237766,80.19211061910795,-15.833231257261374,116.86390532052958,132.69713657779096,0.5279796,-0.33713523,0.6463685,0.13485038,0.15924184,0.1256409,-0.43819234,0.2023484,0.36840991737546064,0.5661514746624587
1488,2010790,-9.56036454660225,12.662977400867286,12.43503301486037,-6.544018323199964,85.12991366942984,91.6739319926298,-8.062872956938918,121.02244121211118,129.0853141690501,0.9956891,0.122933656,0.73441255,0.21907517,0.15784162,-0.36199477,0.018230725,-0.21873714,0.544628451710339,0.4347904162425461
876,611346,-2.697786242285503,20.89662800445735,19.248648476393896,1.5123636637489426,89.62805578276674,88.1156921190178,2.794174018570061,133.13102964331102,130.33685562474096,1.0121635,-0.24087398,1.0378512,0.16525118,0.15523304,-0.31655946,-0.29730827,-0.25151017,0.43047930203385953,0.5373629671349763
730,48934,1.2915097356972771,25.82752365204202,23.772350691232543,1.1013727566355556,83.48466380460741,82.38329104797185,-1.1104315561103135,129.1595142454055,130.2699458015158,0.88372976,-0.34086838,0.82013583,0.15050593,0.1576452,-0.34995687,-0.35243025,-0.3608444,0.30907300864927467,0.3118075677040099
919,851518,-8.923258551004052,20.058072207815904,18.59620517674612,-9.238955907772763,83.29137602778937,92.53033193556213,-4.509015560843835,133.40161203840128,137.91062759924512,0.7748215,-0.3760281,1.057487,0.15731533,0.13786788,-0.44706786,-0.40480205,-0.35039955,0.2314106630616779,0.3096783149081918
297,146377,-21.329364758175736,10.772280033920463,9.986238219371648,-19.824902607480624,77.16896610905495,96.99386871653557,-18.592609317655416,111.45717683953555,130.04978615719097,0.7020724,-0.09092012,0.85045654,0.21737093,0.14332856,-0.3875471,-0.15728465,-0.21007659,0.4500975356229091,0.49288782099355644
547,883583,1.7872759084214824,24.56475661632051,22.70196235884921,1.8370642016136713,87.96467661089102,86.12761240927735,5.221793809741371,131.21820822683253,125.99641441709116,1.0343516,-0.0723153,0.89152354,0.15414315,0.14822215,-0.30543017,-0.11062768,-0.25886095,0.39115610882453167,0.43751802224757563
949,504386,3.0652200827859337,24.874000423150605,23.10530473602824,3.2621975339269937,75.70834769235645,72.44615015842946,6.9108134554340666,129.70529919600594,122.79448574057187,0.6894919,-0.16823645,0.51050097,0.1491251,0.15982597,-0.2840952,-0.3005162,-0.10064638,0.41272664149058413,0.4643930169873773
1391,953056,-31.21285436541368,15.13711724458184,14.276209833163476,-29.568916368287844,71.89535466562005,101.46427103390789,-12.813812417800293,124.69910037209657,137.51291278989686,0.5381875,-0.16197696,1.0781436,0.16706851,0.13348545,-0.1926953,-0.28151843,-0.1340966,0.2676094349722101,0.3981862452331091
1370,874950,2.7650200399881686,24.317927650926134,22.34170612355044,3.120306363639159,85.01965807684763,81.89935171320847,-1.1375089962860443,122.83110801216068,123.96861700844673,0.86075866,0.108703405,0.8955261,0.14012577,0.14227825,0.064777054,0.02401496,0.11293168,0.5536041296134745,0.5254557047629954
1377,127227,-17.28665170942025,18.00455825078675,16.477746149965796,-18.172950220680548,71.2823660159914,89.45531623667195,-8.127894214589787,123.96086323922239,132.08875745381218,0.5390145,-0.24447227,1.0152428,0.1646204,0.15080877,-0.18443441,-0.24404645,-0.09116132,0.4627159190592479,0.36915441726699005
821,600952,-0.5108463549039608,24.28382467180777,22.50504795015337,-0.494770854275032,90.47145138170823,90.96622223598327,-0.5373006560110412,135.95753278440435,136.4948334404154,1.0790075,-0.40454498,1.089013,0.14225297,0.14905192,-0.42168516,-0.44890475,-0.37834582,0.26147933035838816,0.27937873655151646
663,488918,-1.1704944950904257,25.47680761944217,23.36087480741115,-1.2343820073044185,79.43130391034713,80.66568591765154,-1.4801028917405148,119.75503370552349,121.235136597264,0.8181596,0.0018044759,0.7961605,0.1284953,0.13959493,-0.06724713,-0.07073322,0.024834676,0.6069349032512237,0.5822638298008668
1241,332034,-3.8910079080559816,16.817427378283835,15.4668684452512,-2.920250859074997,103.48222550267815,106.40247636175314,0.7015923605040655,133.09230429869987,132.3907119381958,1.020311,-0.16463664,0.88225436,0.14251743,0.1832416,-0.14766033,-0.16946016,-0.0038964043,0.4090888002997852,0.4210527481773989
1363,780954,-26.875612388396338,6.894518432243233,6.671542604239432,-27.517706826122264,70.80388385190537,98.32159067802763,-22.150402100393904,110.07902123758183,132.22942333797573,0.47273248,0.08961346,0.7989473,0.13429195,0.15132737,-0.1197941,0.033608325,-0.21135475,0.4431255870254832,0.4737930152202632
623,203417,-8.550676222183577,16.26498400004558,15.242691738849349,-8.931127888358887,83.24452673483219,92.17565462319108,-3.7854684380322965,133.5089407650409,137.2944092030732,0.7864672,-0.40801123,1.019899,0.16491504,0.14710127,-0.48526737,-0.43286294,-0.3312849,0.3331520620296701,0.3311433008381897
1162,565535,1.1059254754928816,22.02807584949445,20.58493840410976,1.333779787726371,92.49472958596427,91.1609497982379,0.44537746427832303,137.5001773477002,137.05479988342188,1.0516516,-0.39929557,1.062842,0.15540373,0.1458359,-0.43448246,-0.4187864,-0.41385204,0.27939482629947,0.3438203614519294
212,866646,-1.179095008460281,25.35704845864948,23.09326479528448,0.35208696063232026,79.66493302374424,79.31284606311192,-13.162777034457278,118.01389475015792,131.1766717846152,0.58221817,-0.39071462,0.66964746,0.14797768,0.1521807,-0.028823186,-0.4893461,0.05674138,0.35474312434288574,0.4172180993788661
1035,636042,-21.640577374432183,13.546585844043896,12.864794385717948,-21.53680381061659,77.75122259638339,99.28802640699998,-16.503654035503473,120.84945220563273,137.3531062411362,0.6183886,-0.11416622,0.94476795,0.15876997,0.16574399,-0.08736418,-0.25292182,-0.018918777,0.41422699792149564,0.411690659423551
1375,396356,6.535517714719411,24.66496505885465,23.979151246688943,5.305254908935126,96.85073153763123,91.54547662869611,-6.7398780202591695,130.16498565711748,136.90486367737665,0.73437375,-0.43467054,1.034647,0.3552017,0.1459875,-0.5095583,-0.4585128,-0.32550147,0.3164542154278115,0.4229849867286645
1402,302328,16.08501884915561,19.87918369061105,19.215142668479235,13.656259695471888,98.12708607743303,84.47082638196115,4.241148260026378,129.78399042830208,125.5428421682757,0.96519375,-0.099072106,0.9608217,0.1872246,0.16383179,0.0693954,-0.18533996,0.20268339,0.5038811454713704,0.4584152372175094
727,2873,-17.545358320278392,12.449802071462976,11.97238893568184,-16.71996850376398,86.61585111793757,103.33581962170155,-14.637574241975244,121.76415996587326,136.4017342078485,0.7321898,-0.040676296,0.9708743,0.110487774,0.13860369,-0.1022735,-0.18054704,-0.14390527,0.4899312167153282,0.5271712371393775
701,480697,-9.200432330355111,18.89766173599429,16.98348678191947,-11.787232046824698,82.54715419590387,94.33438624272857,7.7152658874182976,133.67109339526155,125.95582750784325,0.71265906,-0.35374868,0.9712845,0.1601122,0.24937512,-0.45794728,-0.5318794,-0.37425599,0.38440990257421737,0.2824338339900737
1445,154089,20.1911457170462,32.00576550377953,31.91481868953001,17.9898497934838,105.1873269010367,87.1974771075529,2.881499550664074,133.4678243374072,130.58632478674312,1.0257728,-0.25482336,0.96397763,0.1714739,0.14040609,-0.18081072,-0.25766003,-0.02316464,0.2644941001086524,0.4538382540254579
234,270483,2.252597794295806,20.2338082406784,19.110521085901915,0.4409887157385981,122.64360945969733,122.20262074395873,0.7731928465971976,146.51295528698827,145.73976244039108,0.95642704,-0.2824713,0.94535005,0.20347087,0.20632565,-0.15195957,-0.11097148,-0.2970657,0.23983856351313987,0.2530804428332082
1007,442753,1.939223078052563,20.82811498504429,19.1055073335636,1.0323177443882372,90.82028331244555,89.78796556805732,1.0027458170746257,126.43525165428146,125.43250583720683,0.9952737,-0.31319085,1.0177908,0.2399129,0.22348109,-0.5935208,-0.5412707,-0.3677028,0.243206754825272,0.3050776243297944
978,273978,8.02714188448205,19.822684636699226,19.25569235117564,6.714969969190889,105.70385334445805,98.98888337526716,6.692503375329295,138.35747211446198,131.6649687391327,0.9627233,-0.07693621,1.015251,0.16377722,0.14544941,0.036392923,-0.23483048,0.110507995,0.5098566019732242,0.3928788902439
67,260207,-4.180233781024841,15.956318218630209,14.86728088473529,-4.920158053855559,106.1399158695575,111.06007392341306,-6.008800635983903,135.83259044618956,141.84139108217346,1.0124174,-0.10640451,0.97111255,0.17205855,0.16079834,-0.25161633,-0.2650844,0.007617815,0.49648895343277655,0.5268886026498145
24,513435,-1.34654455957047,17.765616745411325,16.53763162113807,-2.812991576725693,100.34918929029939,103.16218086702509,-3.5792022761132785,133.4598260596931,137.0390283358064,0.9944616,-0.05378221,1.0391542,0.14324695,0.14480412,-0.18277293,-0.21684003,-0.044474505,0.48576937247654833,0.49527540332125136
216,456342,1.9651152534450085,16.820276772492555,15.406318541463223,0.6312013043779672,86.22861404126307,85.5974127368851,0.5909342682631262,117.78792165397994,117.19698738571681,0.9446996,-0.22699021,0.95938873,0.21512197,0.20903689,-0.34766507,-0.35835224,-0.19872738,0.5055152182630076,0.4277095588721798
735,405877,0.8714764809067034,20.28558268511572,18.788989284450565,2.085829466949008,102.7716551058654,100.6858256389164,1.7316481258274905,139.08914651946685,137.35749839363936,1.1189188,-0.17489359,1.081949,0.13713832,0.13482983,-0.2782964,-0.26615426,-0.16804078,0.27690528266376147,0.24499383938866554
1153,327910,-3.5183607402494976,24.4655420548482,22.6027559857638,-2.800178643216597,87.97072076494806,90.77089940816465,-3.4950103528236127,133.7580994162616,137.2531097690852,1.0024805,-0.41533738,1.0724058,0.14641665,0.14423622,-0.47308224,-0.4459238,-0.42766267,0.30752715860960605,0.316164063825876
111,576609,1.442520718457549,24.54975351077831,22.826150359940566,0.6816253458369488,88.01499443004973,87.33336908421278,0.2093022673378755,132.7164062468673,132.50710397952943,1.0270799,-0.18899801,1.0319134,0.13591175,0.13885497,-0.25116384,-0.2442938,-0.18649359,0.4327888035680321,0.43015721108150884
166,363328,-3.5121858130116346,25.89903773839268,23.68024001016157,-9.810978244565433,70.13778339481598,79.94876163938142,-7.97705197708558,126.48221678499229,134.45926876207787,0.3186155,-0.39579248,0.6492799,0.15361433,0.15361944,-0.46982393,-0.44055915,-0.3329756,0.33423815771378895,0.2790970849830364
1443,108249,37.17637375405919,48.60288174915741,48.55231964375712,33.72430922367465,105.69071964063619,71.96641041696154,10.070316158849963,134.6777063466098,124.60739018775983,1.0094318,-0.02706927,0.51761067,0.26837346,0.14856723,-0.52918607,-0.07654102,-0.29845646,0.3794131562319815,0.2762934813070068
207,1091896,-20.42783353341398,17.844859010407543,16.471026411849746,-20.843563424340118,64.92994695571724,85.77351038005736,-7.32921248297427,123.49171294951032,130.8209254324846,0.49669987,-0.30893925,0.9015968,0.14803845,0.16266382,-0.05726852,-0.34487373,0.1504157,0.2979838354039313,0.5712953240803957
274,1034238,-1.389181926250529,16.86574958201199,15.782304424358498,0.31626480449226335,97.95941680569163,97.64315200119937,-1.6316696544014917,132.48016904430173,134.11183869870322,0.8695696,-0.008417264,0.90547734,0.14615402,0.106955074,-0.12743883,0.02004137,0.00952343,0.4843324982271666,0.5598360726701747
41,870985,1.3345195361592397,18.470873468765344,17.22661978061268,1.1334424259693634,105.599193879201,104.46575145323163,4.856520626822686,138.44160703577245,133.58508640894976,0.9822685,0.02630988,1.0047047,0.140796,0.1600224,-0.23453024,-0.18576281,-0.112149924,0.4714120229316467,0.428574674629377
591,548368,-15.331731981976793,17.564709610138742,16.28181814665158,-15.554312324746562,75.99831800777693,91.55263033252349,-5.064379844055367,127.95828303657365,133.022662880629,0.68731177,-0.21873116,0.995573,0.14865197,0.14775454,-0.30683887,-0.23179004,-0.16877714,0.42200031202520266,0.5137508682863019
1342,405194,30.67780074987566,42.26972170184917,42.22600189220067,30.967614217201316,104.13139099627627,73.16377677907495,14.169245980805414,133.80668010306732,119.63743412226191,0.98086214,-0.014471938,0.58169436,0.16586232,0.15065879,-0.024750317,-0.07438166,0.12810074,0.4497084105696609,0.4628034772225298
